timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid
1755509224.537951581,69,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986141,-6.724899,167.7,0.0,0,10
1755509229.617904524,69,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986145,-6.724896,167.3,0.0,0,10
1755509234.666007365,69,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986145,-6.724895,167.0,0.1,0,10
1755509239.688339659,69,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986141,-6.724895,166.9,0.0,0,10
1755509244.714314490,69,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986141,-6.724894,167.4,0.1,0,10
1755509249.740419322,69,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986141,-6.724895,168.1,0.0,0,10
1755509254.766505197,69,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986141,-6.724899,170.2,0.1,0,10
1755509259.790653843,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986145,-6.724905,171.8,0.1,0,10
1755509264.817881802,70,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986145,-6.724908,172.9,0.1,0,10
1755509269.857004775,70,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986153,-6.724908,172.3,0.1,0,10
1755509274.423010419,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986156,-6.724912,171.0,0.0,0,10
1755509279.904062910,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986160,-6.724915,168.7,0.0,0,10
1755509284.939372382,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986168,-6.724913,165.7,0.1,0,10
1755509289.965580098,70,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986172,-6.724911,161.8,0.1,0,10
1755509294.926426776,70,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986187,-6.724919,158.4,0.4,0,10
1755509300.032129936,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986191,-6.724923,157.1,0.1,0,10
1755509305.057670026,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986202,-6.724936,155.2,0.1,0,10
1755509310.095451526,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986206,-6.724943,152.5,0.6,0,10
1755509315.132105041,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986206,-6.724945,151.2,0.1,0,10
1755509320.143245595,70,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986214,-6.724954,150.0,0.1,0,10
1755509325.178836104,70,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986217,-6.724963,147.3,0.1,0,10
1755509329.925124876,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986217,-6.724964,146.5,0.2,0,10
1755509335.222635911,70,32.8,Unknown,0,0,0,0.0,0.0,3599.0,26,57.5,4.2,0x0A,0,0.0,33.986221,-6.724963,145.2,0.7,0,10
1755509340.147542615,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986210,-6.724967,147.2,0.0,0,10
1755509345.180165077,70,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986210,-6.724971,147.7,0.1,0,10
1755509350.301791099,71,32.5,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986214,-6.724979,147.5,0.1,0,10
1755509355.351329476,71,32.2,Unknown,0,0,0,0.0,0.0,3599.0,26,0.0,0.0,0x00,0,0.0,33.986214,-6.724988,147.1,0.4,0,10
